"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_108" 5.99728005468997 1.82373900687959 1.09642364315565 0.426571889892733 0.601801793669513 2.24971047326865 1.75733871312201 1.13412091803316 1.03077754387601 0.250148647287726 0.62318004965341 0.550527559061847
"cell_109" 5.9900529066867 1.82546225221775 1.11596071313606 0.453047659026455 0.62979966545114 2.27751525973677 1.78582996036737 1.13751724492752 1.06555286896015 0.275840631908442 0.643961034596017 0.590791485889226
"cell_110" 5.99511816501635 1.82228081428514 1.12634848626429 0.483560291588262 0.628138544918088 2.25769215198401 1.81119289368228 1.12960338945287 1.0735062562952 0.268427135904625 0.650040532500063 0.607491971061555
"cell_111" 6.00978894158305 1.83020902597225 1.13474677820604 0.506854375545514 0.661138109226926 2.28112420437358 1.80504049067371 1.12711646191374 1.07450403302231 0.295642126900599 0.651133373633464 0.620480890794633
"cell_112" 6.0088798447953 1.82865770231587 1.16762934372245 0.536615732906194 0.678734746362553 2.31359843612683 1.81835115780917 1.13962335995948 1.14100221953867 0.320542333371848 0.66256121557899 0.604024828083609
"cell_113" 6.02393746685717 1.84182515851408 1.16845674564429 0.560737848907047 0.711735557941253 2.3561941276459 1.84090440779942 1.15448524649092 1.14899308898718 0.322786935749691 0.678591139881227 0.604759705300891
"cell_114" 6.0286205760467 1.84453200039057 1.19338677050315 0.573754188931736 0.727932495894013 2.344694165779 1.86701722228065 1.14233287740613 1.15919571357936 0.34896088581991 0.698395684042504 0.625574497381916
"cell_115" 6.02926315431457 1.86646424559242 1.20572557803676 0.595561113809972 0.726942858389031 2.31460260596644 1.8905111728861 1.17101034526568 1.15918780398211 0.378103845654132 0.750366041473184 0.642481907263443
"cell_116" 6.01152148844478 1.89282222493317 1.23724090534808 0.622088679265276 0.7494616153586 2.31986492751912 1.90124350070209 1.192211769741 1.18071327848868 0.393110025248578 0.774900948481539 0.665575817346521
"cell_117" 6.01081914568989 1.89869369091871 1.25448459487647 0.662347640415585 0.78413830503556 2.32495977995661 1.93311132756522 1.20290638788113 1.1952301452991 0.428421462189387 0.782136206840012 0.67591752028146
"cell_118" 6.00982977981789 1.91243475579486 1.2704078672901 0.674858916919717 0.795275949952317 2.31305653622129 1.92629119711874 1.17195147891091 1.21140110605836 0.426277049656929 0.793344965851715 0.680879455837679
"cell_119" 5.99475339938674 1.92710901313143 1.25261758003309 0.690012944714231 0.818762337660612 2.32552448245139 1.92371660335498 1.16424570429841 1.22518178268788 0.454690223555084 0.796506709502763 0.668127701951237
"cell_120" 6.00575858136547 1.92145716032121 1.25013473902468 0.714775767234784 0.852314549269669 2.33157618227338 1.94416997794547 1.17340280207571 1.26440373556885 0.48916017129036 0.789387880953164 0.679158614286317
"cell_121" 6.00629964088616 1.93361347799037 1.28964712165071 0.742314760551699 0.877418238482517 2.34486610817344 1.96226574286 1.17638326485299 1.27977992604466 0.504089024788365 0.821917306873305 0.679776705948969
"cell_122" 6.03686366338309 1.92807539245762 1.29330229774923 0.74636983150959 0.887502012627781 2.36216626608152 1.99057720712785 1.15989325466051 1.29911898715876 0.509478134061695 0.836240837744777 0.661335211645217
"cell_123" 6.02179551281785 1.94674632319029 1.31752484191081 0.762748717657785 0.8941496088572 2.37850412369682 2.02837093992143 1.15168380759905 1.309199985418 0.543380516222876 0.873353373319458 0.680575379939725
"cell_124" 6.02184298525521 1.9320483668046 1.33952846615943 0.788890271131509 0.914540565200932 2.3716068218576 2.06571623721426 1.16795422332941 1.34137309856717 0.569503150345242 0.89019723065066 0.696488556556422
